epoch,acc,loss,lr,val_acc,val_loss
0,0.50640204865556981,1.7699515252504092,0.001,0.59109999999999996,1.5159485399246215
1,0.626220781300032,1.3453596074192562,0.001,0.65429999999999999,1.2421138496398927
