epoch,acc,loss,lr,val_acc,val_loss
0,0.51052336747759286,1.7508900334221453,0.001,0.61850000000000005,1.4063605140686035
1,0.62149775856548195,1.3441009358110774,0.001,0.62219999999999998,1.3669538059234618
2,0.66776737111751516,1.2004408340518229,0.001,0.67079999999999995,1.1601018831253052
3,0.69770653218059553,1.1109422907934638,0.001,0.69869999999999999,1.1112488929748534
4,0.72082132564841495,1.0451050310840295,0.001,0.72740000000000005,1.0376709657669068
5,0.73563080371437717,1.0019094184007624,0.001,0.75249999999999995,0.96118733787536625
6,0.74455651617034901,0.9670196011629083,0.001,0.74370000000000003,1.0017177604675294
7,0.76128722382324687,0.93002735091217659,0.001,0.75629999999999997,0.94889952135086064
8,0.76911223182837019,0.9097192791880151,0.001,0.77159999999999995,0.89989515266418452
9,0.77517611271213571,0.88824167218759509,0.001,0.77969999999999995,0.87561073913574217
10,0.78192042907460779,0.87355891117254125,0.001,0.76300000000000001,0.93269605360031127
11,0.78834454050592384,0.85756986455355477,0.001,0.75470000000000004,0.94440824298858639
12,0.79202689721421715,0.84778833213693772,0.001,0.73670000000000002,1.0146051795005799
13,0.79460854947166182,0.84009378520563704,0.001,0.7782,0.86886544570922852
14,0.80185318603906497,0.8194984994635458,0.001,0.76919999999999999,0.91645026340484614
15,0.8037744156260006,0.81793221089842227,0.001,0.79290000000000005,0.84827681436538693
16,0.80687640089657375,0.80874928056220385,0.001,0.77380000000000004,0.92602639942169185
17,0.81139929554915147,0.79693374720056431,0.001,0.80869999999999997,0.80884693784713746
18,0.81091898815241759,0.79374425112724001,0.001,0.79690000000000005,0.87302072172164913
19,0.81504162664105029,0.78189015655688587,0.001,0.79220000000000002,0.8701643015861511
