epoch,acc,loss,lr,val_acc,val_loss
0,0.67442000000000002,0.93288272795677185,0.001,0.70079999999999998,0.91015298318862914
1,0.82120000000000004,0.5262568566894531,0.001,0.75349999999999995,0.76281797432899479
2,0.86499999999999999,0.39399257770538332,0.001,0.82179999999999997,0.55383065944910048
3,0.89410000000000001,0.30828171182990072,0.001,0.84019999999999995,0.48259978005886078
4,0.91890000000000005,0.23574646794795989,0.001,0.87629999999999997,0.38851720242500304
5,0.93774000000000002,0.18348620179474354,0.001,0.83230000000000004,0.57636512382030491
6,0.94933999999999996,0.14571670746974646,0.001,0.85509999999999997,0.49789341576099394
7,0.96109999999999995,0.11311920958027244,0.001,0.86709999999999998,0.47810670292377472
8,0.96763999999999994,0.096167872373238206,0.001,0.86909999999999998,0.48388360818624498
9,0.97197999999999996,0.081591072844788434,0.001,0.86439999999999995,0.50643497315645214
10,0.97641999999999995,0.071058140823245047,0.001,0.87839999999999996,0.52533537969738242
11,0.99502000000000002,0.015033395462071639,0.000316228,0.90290000000000004,0.4629898749425076
12,0.99822,0.0062894029722984123,0.000316228,0.9022,0.52822513040397312
13,0.99685999999999997,0.010586143010217638,0.000316228,0.89849999999999997,0.54140741145685312
14,0.99746000000000001,0.0076810710718054724,0.000316228,0.90310000000000001,0.52725747532238021
15,0.99668000000000001,0.0095695937843277359,0.000316228,0.89780000000000004,0.55065817359592761
16,0.99922,0.0028615675054923123,0.0001,0.90820000000000001,0.50995417670561005
17,0.99970000000000003,0.0011436909291797201,0.0001,0.90890000000000004,0.53449895863845009
18,0.99980000000000002,0.00091245076602233896,0.0001,0.90690000000000004,0.55735135242715483
19,0.99987999999999999,0.00072231434421230921,0.0001,0.90839999999999999,0.58345910303015258
20,0.99994000000000005,0.0005797659151585776,0.0001,0.90939999999999999,0.61090145661938144
21,0.99985999999999997,0.00062373663114031845,3.16228e-05,0.91020000000000001,0.59788909554553105
22,0.99994000000000005,0.00047095415752801271,3.16228e-05,0.9113,0.59620313175482442
23,0.99985999999999997,0.00059099765056871544,3.16228e-05,0.91279999999999994,0.61678630650655253
24,0.99994000000000005,0.00044773911014407529,3.16228e-05,0.91269999999999996,0.60817268835556171
25,0.99997999999999998,0.00039907129194466509,3.16228e-05,0.91169999999999995,0.61547347482111658
26,0.99997999999999998,0.00035067675740130651,1e-05,0.91249999999999998,0.6159251152928511
27,0.99997999999999998,0.00034604626422849832,1e-05,0.91169999999999995,0.61544129905391598
28,0.99997999999999998,0.00036384092377752495,1e-05,0.9133,0.61890554386062435
29,0.99997999999999998,0.00034303275491774003,1e-05,0.91339999999999999,0.61956668556274963
30,0.99997999999999998,0.0003495245076197625,1e-05,0.91349999999999998,0.62733989359407571
31,0.99997999999999998,0.00033733940883229482,3.16228e-06,0.91220000000000001,0.62769935043322034
32,0.99997999999999998,0.00033933518081418699,3.16228e-06,0.91249999999999998,0.62881216450215138
33,0.99995999999999996,0.00036322055161291245,3.16228e-06,0.91249999999999998,0.62857501611141198
34,0.99997999999999998,0.00034792246721319318,3.16228e-06,0.91290000000000004,0.62701708678521972
35,0.99994000000000005,0.00045488239745960525,3.16228e-06,0.91279999999999994,0.62977856414908895
36,0.99994000000000005,0.00040494470657743476,1e-06,0.91290000000000004,0.63090962077852453
37,0.99994000000000005,0.00043370418014138979,1e-06,0.91269999999999996,0.63032011251454245
38,0.99995999999999996,0.0003812586570122676,1e-06,0.91290000000000004,0.6300187799149688
39,0.99997999999999998,0.00036655145331158565,1e-06,0.91290000000000004,0.62978856516795345
40,0.99997999999999998,0.00033327207702434406,1e-06,0.9123,0.63214913061646516
41,0.99997999999999998,0.00034567506125285943,5e-07,0.91269999999999996,0.62876986589296135
42,0.99995999999999996,0.00037288711396400687,5e-07,0.91239999999999999,0.62945546871345137
43,0.99997999999999998,0.00033343199919696418,5e-07,0.91249999999999998,0.63013575351776385
44,0.99997999999999998,0.00034363735193014691,5e-07,0.91259999999999997,0.63040398517278662
45,0.99997999999999998,0.00035313302191535061,5e-07,0.9133,0.62964447363218934
46,0.99997999999999998,0.00034935454952555122,5e-07,0.91220000000000001,0.63119287585548589
47,0.99997999999999998,0.00034902526075578864,5e-07,0.91249999999999998,0.63057893662689601
48,0.99997999999999998,0.00033264896132261131,5e-07,0.91290000000000004,0.63232603722650094
49,0.99997999999999998,0.00035343299872596617,5e-07,0.91310000000000002,0.63132604075526177
50,0.99997999999999998,0.00033421742750695555,5e-07,0.91239999999999999,0.63230341533809842
51,0.99997999999999998,0.00034802597131283617,5e-07,0.91259999999999997,0.63138237193855162
52,0.99997999999999998,0.00034080865125338277,5e-07,0.91239999999999999,0.63164610445574798
53,0.99997999999999998,0.00033383078159346044,5e-07,0.91239999999999999,0.63201871763216044
54,0.99997999999999998,0.00032957234455685465,5e-07,0.9133,0.630823309421778
55,0.99997999999999998,0.00033908472845252619,5e-07,0.91310000000000002,0.63132965836360821
56,0.99997999999999998,0.00033822468260194001,5e-07,0.91259999999999997,0.63171200156220586
57,0.99997999999999998,0.00033201853195637793,5e-07,0.91269999999999996,0.63079097163592524
58,0.99995999999999996,0.00036621038636973027,5e-07,0.91269999999999996,0.63026124118827287
59,0.99997999999999998,0.00034318540251248122,5e-07,0.91239999999999999,0.63180912342158557
60,0.99997999999999998,0.00034436468318335754,5e-07,0.91220000000000001,0.63193295730763643
61,0.99997999999999998,0.00034616091838003742,5e-07,0.91300000000000003,0.63331120057728552
62,0.99995999999999996,0.00035995855055049106,5e-07,0.91269999999999996,0.63230040950265243
63,0.99997999999999998,0.00033704660711126965,5e-07,0.91269999999999996,0.63179263079909431
64,0.99997999999999998,0.00033463219296060742,5e-07,0.91220000000000001,0.63138153477023007
65,0.99997999999999998,0.00033848480108260445,5e-07,0.91210000000000002,0.63261231453336952
66,0.99997999999999998,0.00032989589086946579,5e-07,0.91279999999999994,0.63382457581720664
67,0.99997999999999998,0.00033281233156354575,5e-07,0.91349999999999998,0.6307593558727822
68,0.99995999999999996,0.00037277786050589383,5e-07,0.91269999999999996,0.63440507014670589
69,0.99995999999999996,0.00036862181949092246,5e-07,0.91320000000000001,0.63329903804611531
70,0.99995999999999996,0.00040298645718150054,5e-07,0.91200000000000003,0.63334286907644999
71,0.99997999999999998,0.0003326302756021232,5e-07,0.91239999999999999,0.63350398019634591
72,0.99995999999999996,0.00038164834735928251,5e-07,0.91300000000000003,0.63400687239983233
73,0.99995999999999996,0.00034898385952586067,5e-07,0.91220000000000001,0.63253342682380465
74,0.99997999999999998,0.0003426008336463383,5e-07,0.91200000000000003,0.63372823928542199
75,0.99997999999999998,0.00033930618007246269,5e-07,0.91259999999999997,0.63427048028006106
76,0.99997999999999998,0.0003502185612780431,5e-07,0.9123,0.63328609312254702
77,0.99997999999999998,0.00034617092488379512,5e-07,0.91239999999999999,0.63192637173738908
78,0.99997999999999998,0.00033746258789618878,5e-07,0.91220000000000001,0.63361565783135887
79,0.99997999999999998,0.00035023777340587004,5e-07,0.91249999999999998,0.63335352680727952
80,0.99997999999999998,0.00034308592499822225,5e-07,0.91239999999999999,0.63209330278342535
81,0.99995999999999996,0.00036273235114286765,5e-07,0.91200000000000003,0.63194992527994909
82,0.99995999999999996,0.00035568003456813133,5e-07,0.91320000000000001,0.6319573481330153
83,0.99997999999999998,0.0003357342984814477,5e-07,0.91159999999999997,0.63250085869876782
84,0.99997999999999998,0.00033904658282372566,5e-07,0.91259999999999997,0.63559324991870958
85,0.99997999999999998,0.00033292689153585343,5e-07,0.91300000000000003,0.63401602850540073
86,0.99997999999999998,0.00033347233197912829,5e-07,0.91180000000000005,0.63457379998583352
87,0.99997999999999998,0.00034043917049821174,5e-07,0.91300000000000003,0.63389103051452844
88,0.99997999999999998,0.00033347348323714868,5e-07,0.91269999999999996,0.63454136947634399
89,0.99995999999999996,0.00042624803479363889,5e-07,0.91249999999999998,0.63369836085347919
90,0.99997999999999998,0.00032954062030902606,5e-07,0.91290000000000004,0.63223123326073405
91,0.99997999999999998,0.00033256832373761429,5e-07,0.91290000000000004,0.63425083640463709
92,0.99997999999999998,0.00033845779905544075,5e-07,0.91259999999999997,0.63573853410271408
93,0.99997999999999998,0.00033759722881022752,5e-07,0.91220000000000001,0.63520578439978415
94,0.99997999999999998,0.00033285076063694762,5e-07,0.91279999999999994,0.63522673988302991
95,0.99997999999999998,0.00033508092611158642,5e-07,0.91310000000000002,0.63443740080749556
96,0.99997999999999998,0.00033474846729480306,5e-07,0.91310000000000002,0.63671240587493227
97,0.99997999999999998,0.00033133522073336278,5e-07,0.91249999999999998,0.63453441838899449
98,0.99997999999999998,0.00034494091950029997,5e-07,0.91249999999999998,0.63411679067619842
99,0.99997999999999998,0.00033920584129039523,5e-07,0.9123,0.63589028816518545
100,0.99995999999999996,0.00035245883601034623,5e-07,0.91249999999999998,0.63606574136882266
101,0.99997999999999998,0.00033827052813137468,5e-07,0.91279999999999994,0.63436426790491385
102,0.99997999999999998,0.00033413550043070246,5e-07,0.91220000000000001,0.63519940373585559
103,0.99997999999999998,0.00033327235653380738,5e-07,0.91290000000000004,0.63675904079924217
104,0.99997999999999998,0.00033381897294381362,5e-07,0.91259999999999997,0.63583328031779096
105,0.99997999999999998,0.00033418214610363975,5e-07,0.91259999999999997,0.63595908645278254
