epoch,acc,loss,lr,val_acc,val_loss
0,0.32286331626120357,1.7603370403434495,0.001,0.43530000000000002,1.4593776739120483
1,0.49947966698687157,1.3564269200678327,0.001,0.54059999999999997,1.2212684970855714
2,0.57538824847902659,1.1708530670093338,0.001,0.59470000000000001,1.1904185110092163
3,0.62766170349023376,1.0487765603022738,0.001,0.66739999999999999,0.94759975681304931
4,0.66108309317963498,0.96857430329507566,0.001,0.69169999999999998,0.88720272035598757
5,0.68081572206211971,0.90875549174026915,0.001,0.70230000000000004,0.87745752019882206
6,0.70349023374959974,0.86894605093341282,0.001,0.70650000000000002,0.85744962177276607
7,0.72088136407300674,0.81835313057846037,0.001,0.69899999999999995,0.89347852735519406
8,0.73815241754723027,0.77654901915088204,0.001,0.71579999999999999,0.83295890922546389
9,0.74281540185718864,0.76608732566977022,0.001,0.74219999999999997,0.7636904491424561
10,0.74881924431636249,0.74254346552316552,0.001,0.73740000000000006,0.81248653345108035
11,0.75714457252641687,0.72439635911699374,0.001,0.73329999999999995,0.78885553684234622
12,0.76771133525456292,0.70090455095469473,0.001,0.77370000000000005,0.69723030123710628
13,0.77157380723663149,0.68515656994887741,0.001,0.77659999999999996,0.67890803003311162
14,0.78113992955491518,0.66552804650460307,0.001,0.77549999999999997,0.70125573983192446
15,0.7827009285943004,0.66300721416918462,0.001,0.77759999999999996,0.66236096601486205
16,0.78706372078130005,0.64915054570853692,0.001,0.75849999999999995,0.74178510713577273
17,0.7917867435158501,0.63919554173641013,0.001,0.79179999999999995,0.65193187050819401
18,0.7955091258405379,0.62502995661119598,0.001,0.77349999999999997,0.69575185999870304
19,0.80847742555235347,0.58962089031352627,0.001,0.79190000000000005,0.66561970367431644
20,0.80603586295228946,0.59478629076286194,0.001,0.77990000000000004,0.68613600182533263
21,0.81079891130323412,0.57846460102309105,0.001,0.78339999999999999,0.78045762362480164
22,0.81017851424911946,0.59025791597087685,0.001,0.79879999999999995,0.63726027426719667
23,0.81852385526737115,0.56293880657492412,0.001,0.81869999999999998,0.59013670587539668
24,0.82376721101504968,0.54867021460831644,0.001,0.78659999999999997,0.67792996525764471
25,0.82746958053154018,0.53428220391044468,0.001,0.80510000000000004,0.64857958688735962
26,0.83223262888248484,0.52309878485404337,0.001,0.80569999999999997,0.62850497241020198
27,0.82528818443804031,0.54540416549651471,0.001,0.80620000000000003,0.6389838387012482
28,0.83129202689721426,0.52242988117547362,0.001,0.79330000000000001,0.71857150506973266
29,0.80063240473903297,0.6232058768218196,0.001,0.81889999999999996,0.57487365975379945
30,0.84632164585334613,0.48340910904078466,0.001,0.82520000000000004,0.57463250603675842
31,0.83083173230867757,0.53150982214802933,0.001,0.82030000000000003,0.59499529109001159
32,0.84400016010246559,0.48957520939488464,0.001,0.83440000000000003,0.57028911237716673
33,0.83485430675632399,0.52441024958963312,0.001,0.82240000000000002,0.59293616743087774
34,0.85286583413384565,0.46318544428336328,0.001,0.83169999999999999,0.53967432327270504
35,0.84998398975344225,0.47218011019037504,0.001,0.83289999999999997,0.56396053612232211
36,0.84171869996797954,0.50707541912879994,0.001,0.82969999999999999,0.55655644946098326
37,0.85945004803073966,0.44801859600332888,0.001,0.83840000000000003,0.53064033939838406
38,0.85434678194044189,0.46143178952893044,0.001,0.70489999999999997,2.190752065849304
39,0.82827009285942998,0.56432177449194543,0.001,0.71440000000000003,0.84398119363784785
40,0.85188520653218058,0.46302497946143417,0.001,0.83340000000000003,0.55814289131164552
41,0.86367275056035864,0.43492883962009182,0.001,0.84770000000000001,0.52674321632385257
42,0.86671469740634011,0.42460598685670425,0.001,0.84560000000000002,0.5422106585502624
43,0.84884325968619911,0.48860140372899113,0.001,0.83460000000000001,0.56966781089305873
44,0.86717499199487669,0.42324312303419243,0.001,0.68979999999999997,1.2105064485549928
45,0.21609830291386486,12.164216597574359,0.001,0.10000000000000001,14.506285690307617
46,0.10014409221902017,14.503963194403402,0.001,0.10000000000000001,14.506285690307617
47,0.10008405379442843,14.504930895336003,0.001,0.10000000000000001,14.506285690307617
48,0.10016410502721743,14.503640608187482,0.000316228,0.10000000000000001,14.506285690307617
49,0.10020413064361192,14.502995489500975,0.000316228,0.10000000000000001,14.506285690307617
50,0.099443643932116549,14.515253082285163,0.000316228,0.10000000000000001,14.506285690307617
51,0.10010406660262568,14.504608321640303,0.000316228,0.10000000000000001,14.506285690307617
52,0.1002841818764009,14.50170522342307,0.000316228,0.10000000000000001,14.506285690307617
53,0.099863912904258723,14.508479143692979,0.0001,0.10000000000000001,14.506285690307617
54,0.099763848863272497,14.510091970946366,0.0001,0.10000000000000001,14.506285690307617
55,0.10068443804034583,14.495253849976192,0.0001,0.10000000000000001,14.506285690307617
