epoch,acc,loss,lr,val_acc,val_loss
0,0.27266725352112675,1.7999270239346463,0.001,0.36880000000000002,1.5118051273345947
1,0.42895453089977587,1.4474775418615327,0.001,0.4556,1.3761590290069581
2,0.53384165866154343,1.2503682939127549,0.001,0.55300000000000005,1.2339719924926758
3,0.59754242715337813,1.1284459134610922,0.001,0.6069,1.0934177104949951
4,0.61955651617034901,1.0842762704732285,0.001,0.6724,0.98851947374343874
5,0.67497198206852382,0.94014961332836633,0.001,0.65180000000000005,1.3237561185836793
6,0.70383045148895296,0.85116221528384617,0.001,0.72619999999999996,0.79803066768646236
7,0.73114793467819406,0.78328595549259439,0.001,0.72519999999999996,0.79682547369003298
8,0.75384245917387127,0.73624475771251718,0.001,0.75570000000000004,0.75972922639846807
9,0.75260166506564197,0.74261027307816507,0.001,0.75949999999999995,0.74448053722381591
10,0.7739953570284982,0.69136639954262802,0.001,0.42199999999999999,1.6226145267486571
11,0.76260806916426516,0.71124129527431246,0.001,0.78549999999999998,0.67400438470840451
12,0.80593579891130318,0.59794085473537906,0.001,0.79400000000000004,0.6575218358039856
13,0.80459494076208771,0.60467344082550789,0.001,0.78839999999999999,0.6685735629081726
14,0.81738312520012812,0.56352316689556159,0.001,0.7964,0.65880832843780512
15,0.8220461095100865,0.54992288193601924,0.001,0.80659999999999998,0.63888479182720181
16,0.82628882484790267,0.54177423314409989,0.001,0.78000000000000003,0.67505468811988834
17,0.83461415305795705,0.50869015273120666,0.001,0.80559999999999998,0.62687644715309143
18,0.82730947806596222,0.5472757065149213,0.001,0.82389999999999997,0.61047743916511532
19,0.83659542106948448,0.50801895878996717,0.001,0.81610000000000005,0.59666220946311954
20,0.83749599743836056,0.50751793540577606,0.001,0.8085,0.62400549464225774
21,0.83313320525136092,0.52083438856266573,0.001,0.72529999999999994,0.84820577087402349
22,0.83927713736791543,0.49588553020339954,0.001,0.83550000000000002,0.54297478880882266
23,0.83825648414985587,0.50374393248611482,0.001,0.84050000000000002,0.53316953935623168
24,0.86361271213576685,0.43131124358021827,0.001,0.82299999999999995,0.63850534081459043
25,0.85782901056676275,0.4585606548893425,0.001,0.72430000000000005,0.86410790891647338
26,0.85356628242074928,0.46986574614006016,0.001,0.83299999999999996,0.54974839911460871
27,0.86497358309317962,0.43105195803144902,0.001,0.82709999999999995,0.58930414757728578
28,0.86687479987191807,0.42732259321968563,0.001,0.8417,0.52449208245277401
29,0.83763608709574122,0.5099618718376383,0.001,0.84660000000000002,0.53611432666778569
30,0.87974303554274735,0.37995545108144457,0.001,0.83620000000000005,0.54355598998069765
31,0.85684838296509769,0.45472970247993932,0.001,0.82389999999999997,0.60444322683811191
32,0.87864233109189882,0.3883052145417516,0.001,0.84309999999999996,0.56398364076614382
33,0.884105827729747,0.37576704651947551,0.001,0.84589999999999999,0.57728806030750279
34,0.8725184117835415,0.41845992154087197,0.001,0.84689999999999999,0.50532558093070978
35,0.89087015690041627,0.34464811347842483,0.001,0.8468,0.55131344819068906
36,0.87399935959013764,0.42362460376187239,0.001,0.82620000000000005,0.5908544629573822
37,0.86853586295228946,0.43045543136359637,0.001,0.86160000000000003,0.51695523195266724
38,0.88672750560358626,0.36114213747824381,0.001,0.84189999999999998,0.50838429546356201
