epoch,acc,loss,lr,val_acc,val_loss
0,0.33850000000000002,1.7376118753051757,0.001,0.46899999999999997,1.4171362585067748
1,0.53158000000000005,1.2788327254486085,0.001,0.57220000000000004,1.2023664501190185
2,0.60621999999999998,1.0890191122817994,0.001,0.64349999999999996,1.0134843604087829
3,0.65476000000000001,0.97776503665924075,0.001,0.63829999999999998,1.0011948831558228
4,0.68525999999999998,0.89661023515701299,0.001,0.66810000000000003,0.95168402252197271
5,0.71435999999999999,0.82458476369857792,0.001,0.69540000000000002,0.89809344339370722
6,0.73419999999999996,0.77311508712768551,0.001,0.70909999999999995,0.8439762845039368
7,0.74683999999999995,0.73927877313613888,0.001,0.72399999999999998,0.83174657802581786
8,0.76151999999999997,0.69957651413917543,0.001,0.72370000000000001,0.82078017225265498
9,0.77254,0.66877907458305363,0.001,0.73009999999999997,0.81830365762710566
10,0.78137999999999996,0.64975453642845149,0.001,0.71940000000000004,0.86624379177093502
11,0.78993999999999998,0.62176951323509211,0.001,0.74509999999999998,0.82991347255706782
12,0.78644000000000003,0.64806353262901306,0.001,0.72960000000000003,0.83868412313461305
13,0.79962,0.59762183969497684,0.001,0.73380000000000001,0.81808019170761104
14,0.81037999999999999,0.57220847175598144,0.001,0.75019999999999998,0.78642392106056214
15,0.81644000000000005,0.56360011851787573,0.001,0.76280000000000003,0.75109815492630005
16,0.81623999999999997,0.5573182936573029,0.001,0.75419999999999998,0.7707100617408752
17,0.82906000000000002,0.52329909770607952,0.001,0.76570000000000005,0.77379265198707581
18,0.83182,0.51960738435745235,0.001,0.76670000000000005,0.78601272099018094
19,0.82945999999999998,0.52451369019508365,0.001,0.75629999999999997,0.77873133020400997
20,0.83942000000000005,0.49554038279533386,0.001,0.76580000000000004,0.76688966732025143
21,0.84845999999999999,0.47022091374874114,0.001,0.77490000000000003,0.75677061076164243
22,0.90925999999999996,0.27412306327581404,0.000316228,0.80869999999999997,0.68582157258987431
23,0.93654000000000004,0.18617935097873212,0.000316228,0.80979999999999996,0.77462133209705353
24,0.95504,0.13569986034609377,0.000316228,0.80940000000000001,0.88040993857383731
25,0.96086000000000005,0.11712553918913007,0.000316228,0.80859999999999999,0.93256006431579586
26,0.96945999999999999,0.0960242684549652,0.000316228,0.80789999999999995,1.0270338274002075
27,0.97536,0.079530476219174445,0.000316228,0.8105,1.0305564927816391
28,0.97529999999999994,0.07767902250084327,0.000316228,0.80840000000000001,1.0432248213291169
29,0.98926000000000003,0.039511322334697764,0.0001,0.8145,1.1854977917194367
30,0.99560000000000004,0.017665580090580044,0.0001,0.81530000000000002,1.3424098747730255
31,0.99680000000000002,0.013644820895778193,0.0001,0.8135,1.5158664628982543
32,0.996,0.017409662569401043,0.0001,0.81310000000000004,1.4864728340625764
33,0.99704000000000004,0.013530061316765131,0.0001,0.81030000000000002,1.6211529876708983
34,0.99868000000000001,0.0082138542496405717,3.16228e-05,0.81089999999999995,1.6383209226131439
35,0.99927999999999995,0.0049641701608658696,3.16228e-05,0.81200000000000006,1.6811323168754577
36,0.99938000000000005,0.0046874914993104908,3.16228e-05,0.81110000000000004,1.7440395589351654
37,0.99944,0.0045657805799058674,3.16228e-05,0.81169999999999998,1.7742536368370057
38,0.99946000000000002,0.0047966039628941507,3.16228e-05,0.81169999999999998,1.8370056726694106
39,0.99951999999999996,0.0042943728494890089,1e-05,0.80989999999999995,1.8578833158493042
40,0.99963999999999997,0.0040413196095620604,1e-05,0.81120000000000003,1.8871068828105926
41,0.99963999999999997,0.0045508506149006646,1e-05,0.81189999999999996,1.921603923034668
42,0.99965999999999999,0.0044745289427108401,1e-05,0.8115,1.9574758511066437
43,0.99965999999999999,0.0047903368464317104,1e-05,0.81240000000000001,1.9914404654502869
44,0.99963999999999997,0.0045182992015473612,3.16228e-06,0.81299999999999994,1.998286543416977
45,0.99968000000000001,0.0044027731787296531,3.16228e-06,0.8125,2.014710281944275
46,0.99970000000000003,0.0043621983187048501,3.16228e-06,0.81289999999999996,2.033170539665222
47,0.99970000000000003,0.0043343740168026168,3.16228e-06,0.81279999999999997,2.0499345291614532
48,0.99970000000000003,0.0043173807766592196,3.16228e-06,0.81279999999999997,2.0639122953414919
49,0.99972000000000005,0.0043113752913590091,1e-06,0.81310000000000004,2.0716629450798036
50,0.99972000000000005,0.0043043814401753575,1e-06,0.81320000000000003,2.0791996028423307
51,0.99972000000000005,0.0043002648335110413,1e-06,0.81320000000000003,2.0874129516601561
52,0.99972000000000005,0.0042967000833298427,1e-06,0.81369999999999998,2.0961586024761201
53,0.99972000000000005,0.0042934011073041253,1e-06,0.8135,2.101623794412613
54,0.99972000000000005,0.0042906287505716546,5e-07,0.81359999999999999,2.1059903958797457
55,0.99972000000000005,0.0042887046103490499,5e-07,0.81369999999999998,2.1099743964672091
56,0.99972000000000005,0.0042870062947147564,5e-07,0.81399999999999995,2.1145769636154177
57,0.99972000000000005,0.0042858710618838905,5e-07,0.81379999999999997,2.1176188164710998
58,0.99972000000000005,0.0042848392316085348,5e-07,0.81399999999999995,2.1217114394187928
59,0.99972000000000005,0.0042833193983704814,5e-07,0.81399999999999995,2.1252273006916047
60,0.99972000000000005,0.0042823323930877453,5e-07,0.81389999999999996,2.1287511565208437
61,0.99972000000000005,0.0042814231910953864,5e-07,0.81389999999999996,2.1329332149028777
62,0.99972000000000005,0.0042804005987932851,5e-07,0.81359999999999999,2.1361476117134095
63,0.99972000000000005,0.0042788610023493222,5e-07,0.81410000000000005,2.1392644718647005
64,0.99972000000000005,0.0042781441903755515,5e-07,0.81399999999999995,2.1434711332798004
65,0.99972000000000005,0.0042769600630645482,5e-07,0.81369999999999998,2.1466579688549041
66,0.99972000000000005,0.0042756517381819324,5e-07,0.81399999999999995,2.1493816651821138
67,0.99972000000000005,0.0042756862184383133,5e-07,0.81379999999999997,2.1528268847942353
68,0.99972000000000005,0.0042739280192657589,5e-07,0.81379999999999997,2.1558621868133545
69,0.99972000000000005,0.0042728579746386004,5e-07,0.81359999999999999,2.158833665561676
70,0.99972000000000005,0.0042724895217857465,5e-07,0.81369999999999998,2.1621240774154664
71,0.99972000000000005,0.004271037252408582,5e-07,0.8135,2.1647807114601134
72,0.99972000000000005,0.0042702134970589896,5e-07,0.81379999999999997,2.1685881055355072
73,0.99972000000000005,0.004269930084833686,5e-07,0.81359999999999999,2.1721029947280885
74,0.99972000000000005,0.0042685465610909617,5e-07,0.81379999999999997,2.1743113760948183
75,0.99972000000000005,0.004268714912989394,5e-07,0.81379999999999997,2.1772960936546326
76,0.99972000000000005,0.0042676793233524992,5e-07,0.81340000000000001,2.1806495833396911
77,0.99972000000000005,0.0042669310476340476,5e-07,0.8135,2.1826152410984041
78,0.99972000000000005,0.004266308433452568,5e-07,0.8135,2.1864247956752778
79,0.99972000000000005,0.0042654287910625678,5e-07,0.81379999999999997,2.1880507831573488
80,0.99972000000000005,0.0042647517806466114,5e-07,0.81369999999999998,2.1917745103836062
81,0.99972000000000005,0.0042641333035101387,5e-07,0.81369999999999998,2.1945336119651793
82,0.99972000000000005,0.0042634534076094813,5e-07,0.81399999999999995,2.1977836207389831
83,0.99972000000000005,0.0042629210113204769,5e-07,0.81389999999999996,2.2003147778987886
84,0.99972000000000005,0.0042619223764992741,5e-07,0.81430000000000002,2.2026221139907838
85,0.99972000000000005,0.0042618068532079313,5e-07,0.81420000000000003,2.2061665878772736
86,0.99972000000000005,0.0042610729007883721,5e-07,0.81420000000000003,2.2078743238925935
87,0.99972000000000005,0.0042605266603672042,5e-07,0.81420000000000003,2.2111257524967192
88,0.99972000000000005,0.0042596551588180362,5e-07,0.81420000000000003,2.2132933462619779
89,0.99972000000000005,0.0042589835430604395,5e-07,0.8145,2.216352532339096
90,0.99972000000000005,0.004258909410801621,5e-07,0.81420000000000003,2.2185646817684175
91,0.99972000000000005,0.0042580795126930162,5e-07,0.81420000000000003,2.2216916138648988
92,0.99972000000000005,0.0042575530232983466,5e-07,0.81420000000000003,2.2240939072608947
93,0.99972000000000005,0.0042570256868706699,5e-07,0.81440000000000001,2.2266309778213502
94,0.99972000000000005,0.0042561967751450535,5e-07,0.81440000000000001,2.2288750767707826
95,0.99972000000000005,0.0042558707892429628,5e-07,0.81420000000000003,2.2321785786628725
96,0.99972000000000005,0.0042555696401119216,5e-07,0.81399999999999995,2.2337225166797636
97,0.99972000000000005,0.0042548820466910865,5e-07,0.81420000000000003,2.2366525740146637
98,0.99972000000000005,0.0042541667966914066,5e-07,0.81430000000000002,2.238830275774002
99,0.99972000000000005,0.0042540074998421596,5e-07,0.81420000000000003,2.2420503184795382
100,0.99972000000000005,0.0042531004628249772,5e-07,0.81440000000000001,2.2445025829315184
101,0.99972000000000005,0.0042530160587057027,5e-07,0.81440000000000001,2.2469832112789154
102,0.99972000000000005,0.0042520817456433773,5e-07,0.81430000000000002,2.2493555924892426
103,0.99972000000000005,0.0042518953308986508,5e-07,0.81459999999999999,2.2527177468776705
104,0.99972000000000005,0.0042514627493483066,5e-07,0.81399999999999995,2.2548194738388063
105,0.99972000000000005,0.0042507872164764832,5e-07,0.81430000000000002,2.2574755541801452
106,0.99972000000000005,0.0042505922468300877,5e-07,0.81410000000000005,2.2589828442096711
107,0.99972000000000005,0.004250062696116861,5e-07,0.81420000000000003,2.2619626904487609
108,0.99972000000000005,0.0042495866884448563,5e-07,0.81399999999999995,2.2650381404876709
109,0.99972000000000005,0.0042492027891052608,5e-07,0.81410000000000005,2.2664357686996461
110,0.99972000000000005,0.0042486214654164174,5e-07,0.81389999999999996,2.2704151213169097
111,0.99972000000000005,0.0042485220047193658,5e-07,0.81459999999999999,2.2707941500663757
112,0.99972000000000005,0.004247772832069641,5e-07,0.81389999999999996,2.2738028814315796
113,0.99972000000000005,0.0042471829407590119,5e-07,0.81410000000000005,2.2769853169441223
114,0.99972000000000005,0.0042472487978575148,5e-07,0.81389999999999996,2.2793061210155487
115,0.99972000000000005,0.0042464307177610223,5e-07,0.81430000000000002,2.2814413989543914
116,0.99972000000000005,0.0042463240073405814,5e-07,0.81399999999999995,2.2843249465942383
117,0.99972000000000005,0.0042457720982029511,5e-07,0.81399999999999995,2.286059796190262
118,0.99972000000000005,0.0042453843957751041,5e-07,0.81420000000000003,2.2882102290391924
119,0.99972000000000005,0.0042451197721054589,5e-07,0.81389999999999996,2.2918259776115417
