epoch,acc,loss,lr,val_acc,val_loss
0,0.50120038412291934,1.7705434553525512,0.001,0.53990000000000005,1.6111016176223756
1,0.6224983989753442,1.3470649813521645,0.001,0.65180000000000005,1.2376616464614869
2,0.66582612872238234,1.2035469803869667,0.001,0.69220000000000004,1.1261977315902709
3,0.6957652897854627,1.1159109805892227,0.001,0.69489999999999996,1.1211716722488403
4,0.71761927633685563,1.0511124480469196,0.001,0.73540000000000005,0.9977977113723755
5,0.73527057316682676,0.99668786390599551,0.001,0.70220000000000005,1.0732622791290283
6,0.74647774575728465,0.97378430210395073,0.001,0.76480000000000004,0.92870527849197393
7,0.7582652897854627,0.94062872382260809,0.001,0.77129999999999999,0.90872560482025144
8,0.76554995196926034,0.91961525695048352,0.001,0.77470000000000006,0.89089857702255248
9,0.77327489593339738,0.89759826192556569,0.001,0.77449999999999997,0.89278663930892943
10,0.78049951969260323,0.87804487115711571,0.001,0.75119999999999998,0.97593517417907716
11,0.78636327249439641,0.86500413271619692,0.001,0.77849999999999997,0.87168913536071779
12,0.79124639769452454,0.85094577262999349,0.001,0.7722,0.93111924037933347
13,0.79332772974703814,0.8401553258848542,0.001,0.78859999999999997,0.85622449884414675
14,0.79693003522254247,0.82970371717372993,0.001,0.78049999999999997,0.87956151742935185
15,0.80047230227345501,0.82091070586124215,0.001,0.78029999999999999,0.88491504402160648
16,0.80641610630803717,0.80822096863809856,0.001,0.7923,0.84142809305191035
17,0.8091778738392571,0.80151094971961256,0.001,0.78369999999999995,0.88126136169433589
18,0.81053874479666987,0.79773230782465177,0.001,0.79390000000000005,0.85788309078216551
19,0.81426112712135768,0.78745977908344256,0.001,0.81510000000000005,0.79632281408309935
20,0.81508165225744478,0.78561976976666437,0.001,0.80379999999999996,0.82187654561996459
21,0.81774335574767854,0.77643703969670841,0.001,0.78349999999999997,0.88290799436569212
22,0.81990473903298111,0.77123361465223239,0.001,0.80469999999999997,0.8159499997138977
23,0.82068523855267372,0.76474448312294629,0.001,0.78810000000000002,0.87223948631286619
24,0.82298671149535707,0.7606509130351482,0.001,0.78879999999999995,0.86615688667297364
25,0.82288664745437079,0.76034371019974756,0.001,0.81240000000000001,0.80958128871917723
26,0.86057076528978549,0.64236053443665009,0.000316228,0.84560000000000002,0.68490331292152407
27,0.87317883445405065,0.60018815272441473,0.000316228,0.84660000000000002,0.681199799489975
28,0.87504002561639449,0.57919543374626825,0.000316228,0.84999999999999998,0.66957807102203371
29,0.87970300992635286,0.56023571361840396,0.000316228,0.8468,0.6697459877967834
30,0.88178434197886646,0.54937345020441986,0.000316228,0.85070000000000001,0.6625135385036468
31,0.88648735190521932,0.53184870283381513,0.000316228,0.84830000000000005,0.65631084661483763
32,0.88740794108229271,0.52437734996092999,0.000316228,0.85409999999999997,0.64212162442207332
33,0.88990954210694839,0.51460489092005246,0.000316228,0.85019999999999996,0.65331212759017943
34,0.89355187319884721,0.50421403890002658,0.000316228,0.85109999999999997,0.64640207500457769
35,0.89457252641690677,0.49841426752371704,0.000316228,0.84940000000000004,0.64920226154327387
36,0.89419228306115917,0.49442809288638395,0.000316228,0.84550000000000003,0.66552776002883907
37,0.896533781620237,0.48484764138628494,0.000316228,0.84870000000000001,0.65732791180610661
38,0.89459253922510407,0.4849225977102305,0.000316228,0.84560000000000002,0.65893325629234312
39,0.9118435798911303,0.43540063195987422,0.0001,0.86019999999999996,0.60444364228248593
40,0.91796749919948772,0.420290905076878,0.0001,0.86660000000000004,0.60543908286094661
41,0.92259045789305161,0.40501935695594143,0.0001,0.85999999999999999,0.61934326291084285
42,0.92130963816842781,0.40316797871640048,0.0001,0.86229999999999996,0.61155257430076604
43,0.92563240473903297,0.39333369824087011,0.0001,0.86119999999999997,0.61509501280784606
44,0.92667307076528982,0.38671013251009029,0.0001,0.86519999999999997,0.61568638105392459
45,0.92759365994236309,0.38389933652271646,0.0001,0.86270000000000002,0.61052468872070309
46,0.93335734870317,0.36498774360033931,3.16228e-05,0.86480000000000001,0.60594462447166442
47,0.93533861671469742,0.35948418759780554,3.16228e-05,0.86429999999999996,0.60860394344329838
48,0.93509846301633048,0.35819960986522004,3.16228e-05,0.86480000000000001,0.60478127994537356
49,0.93735991034261923,0.35037489867615007,3.16228e-05,0.86699999999999999,0.60853927264213559
50,0.93846061479346787,0.35118978281376878,3.16228e-05,0.86480000000000001,0.60977629528045652
