epoch,acc,loss,lr,val_acc,val_loss
0,0.099299999999999999,2.3080593984985351,0.001,0.10000000000000001,2.3026244201660155
1,0.098360000000000003,2.3027680593872071,0.001,0.10000000000000001,2.3026622245788575
2,0.1002,2.3027746350860596,0.001,0.10000000000000001,2.3026454170227049
3,0.097540000000000002,2.3028202937316893,0.001,0.10000000000000001,2.302635102081299
4,0.098419999999999994,2.3027692443847658,0.001,0.10000000000000001,2.3026598991394045
5,0.098680000000000004,2.3028002270507812,0.001,0.10000000000000001,2.3026227096557617
6,0.096240000000000006,2.3027723757934568,0.001,0.10000000000000001,2.302630577850342
7,0.096519999999999995,2.3026880186462404,0.000316228,0.10000000000000001,2.3025915039062501
8,0.098559999999999995,2.3026596292114259,0.000316228,0.10000000000000001,2.3025909641265869
9,0.096460000000000004,2.3026635649108886,0.000316228,0.10000000000000001,2.3025875419616697
10,0.097199999999999995,2.3026606568908692,0.000316228,0.10000000000000001,2.3025866500854493
11,0.097199999999999995,2.3026570141601561,0.000316228,0.10000000000000001,2.3025878612518311
12,0.098960000000000006,2.3026104191589356,0.0001,0.10000000000000001,2.302586562347412
13,0.098419999999999994,2.3026109715270997,0.0001,0.10000000000000001,2.3025862285614012
