epoch,acc,loss,lr,val_acc,val_loss
146,0.96745917387127767,0.27492803379086933,5e-07,0.87749999999999995,0.62913465313911443
147,0.96745917387127767,0.27161060832381212,5e-07,0.87770000000000004,0.62886087851524353
148,0.96779939161063078,0.27185279687283859,5e-07,0.87809999999999999,0.62842536344528199
149,0.96739913544668588,0.27074403724455126,5e-07,0.87870000000000004,0.62869400420188903
150,0.96876000640409865,0.26859482496814624,5e-07,0.87770000000000004,0.62934431090354914
151,0.96769932756964461,0.27235058768796416,5e-07,0.87870000000000004,0.62720945353507995
152,0.96673871277617673,0.27322394634873448,5e-07,0.87819999999999998,0.62947011084556581
153,0.96900016010246559,0.27088276914515025,5e-07,0.87790000000000001,0.62881586027145386
154,0.96673871277617673,0.27276818973873806,5e-07,0.87770000000000004,0.62891412448883055
155,0.96741914825488318,0.27216526765759236,5e-07,0.87749999999999995,0.6291496740341187
156,0.96541786743515845,0.27754854976539234,5e-07,0.87749999999999995,0.63081244525909419
157,0.96711895613192445,0.27318090998206501,5e-07,0.87790000000000001,0.62988374452590945
158,0.96717899455651613,0.27331987626461735,5e-07,0.87809999999999999,0.62813329114913941
159,0.96673871277617673,0.27470939520303922,5e-07,0.87760000000000005,0.62843159251213077
160,0.96727905859750241,0.27301510009023572,5e-07,0.87770000000000004,0.62850529661178589
161,0.96755923791226384,0.27092066223980943,5e-07,0.87790000000000001,0.62927486710548397
162,0.96966058277297473,0.26883503963578559,5e-07,0.87839999999999996,0.62827296304702762
163,0.96843980147294273,0.27017125304581985,5e-07,0.87790000000000001,0.62984166316986079
164,0.968139609349984,0.26952739075670784,5e-07,0.87729999999999997,0.63081816525459289
165,0.96809958373358951,0.27292128118650294,5e-07,0.87780000000000002,0.62992375669479372
166,0.96797950688440604,0.27152614812227993,5e-07,0.87729999999999997,0.63075272812843319
167,0.96785943003522257,0.27113741650590523,5e-07,0.87809999999999999,0.62901190042495725
168,0.96888008325328212,0.26924516877569221,5e-07,0.87839999999999996,0.62903339195251462
169,0.96599823887287861,0.27528134898291234,5e-07,0.87809999999999999,0.62961376676559444
170,0.96709894332372714,0.27358699221852267,5e-07,0.87809999999999999,0.63045673623085019
171,0.96781940441882808,0.27129316660138686,5e-07,0.87729999999999997,0.63091549806594849
172,0.96767931476144731,0.27168957125174859,5e-07,0.87760000000000005,0.62833913922309881
173,0.96779939161063078,0.2709792769283505,5e-07,0.87809999999999999,0.63088553056716923
174,0.96775936599423629,0.27054207760803678,5e-07,0.878,0.63007193102836612
175,0.96789945565161706,0.27209098450541308,5e-07,0.87690000000000001,0.63048660726547245
176,0.96775936599423629,0.2709718092851367,5e-07,0.878,0.6297514875411987
177,0.96691882804995199,0.27243362768430035,5e-07,0.87809999999999999,0.62907721505165104
178,0.96767931476144731,0.2715485929688925,5e-07,0.87790000000000001,0.62995963149070744
179,0.96767931476144731,0.27006494188743868,5e-07,0.878,0.62815724411010743
180,0.96655859750240158,0.27384818750163742,5e-07,0.87760000000000005,0.63059056777954103
181,0.96817963496637849,0.27183401051179895,5e-07,0.87760000000000005,0.63087236528396606
182,0.96888008325328212,0.27113785471360424,5e-07,0.87780000000000002,0.63047384147644048
183,0.96968059558117192,0.26726014128183273,5e-07,0.87809999999999999,0.62981236190795897
184,0.96677873839257122,0.27247464626292711,5e-07,0.87749999999999995,0.63129034552574159
185,0.96835975024015375,0.26958880687786757,5e-07,0.87729999999999997,0.62946069054603582
186,0.96974063400576371,0.26643326816519142,5e-07,0.87780000000000002,0.63121873679161067
187,0.96669868715978224,0.27357841860663995,5e-07,0.87770000000000004,0.6298496942520142
188,0.96801953250080053,0.27173106798921837,5e-07,0.87760000000000005,0.63086367692947387
189,0.96683877681716301,0.27199969354574399,5e-07,0.87780000000000002,0.63089012250900267
190,0.96845981428113992,0.26965091453123813,5e-07,0.87809999999999999,0.62869582877159114
191,0.96735910983029139,0.27232475273890866,5e-07,0.87739999999999996,0.63232336363792419
192,0.96916026256804355,0.27127683107340678,5e-07,0.87770000000000004,0.63051965088844297
193,0.96797950688440604,0.26714514590515909,5e-07,0.87809999999999999,0.63071749043464664
194,0.96659862311879607,0.2738799152277312,5e-07,0.878,0.62970426473617558
195,0.96900016010246559,0.26878494721859114,5e-07,0.87849999999999995,0.62982888574600215
196,0.96817963496637849,0.2707410688836186,5e-07,0.87790000000000001,0.63154364585876466
197,0.96805955811719502,0.27195719661256118,5e-07,0.87760000000000005,0.63099860210418701
198,0.96807957092539221,0.27022288611329903,5e-07,0.87860000000000005,0.63143768334388728
199,0.96613832853025938,0.27470166361412102,5e-07,0.87849999999999995,0.63107687020301817
